min_df,max_df,max_features,accuracy
0.17909823510164746,0.2406085875951265,586,0.7007142857142857
0.32674815860581535,0.5820447375966185,420,0.6842857142857143
0.28537327268656065,0.4308260400425953,381,0.7185714285714286
0.013604326568155578,0.2502089112230529,227,0.7828571428571428
0.1990931654601944,0.2689592367651173,668,0.7050000000000001
0.1388835683082827,0.2164407732712661,517,0.7535714285714287
0.3328099194388544,0.6310656928331234,306,0.7342857142857143
0.22605552924034067,0.7466109572888504,785,0.7778571428571428
0.5111488640726536,0.5859302344145907,891,0.5807142857142856
0.05002759858704664,0.2067115330456798,360,0.7864285714285716
0.01421149182707615,0.7541016008114232,916,0.8221428571428572
0.09367597661071292,0.811113104439597,866,0.8264285714285713
0.4526244133131746,0.7338588465017591,145,0.7050000000000001
0.14217021142407255,0.22739220834428514,732,0.7628571428571429
0.10795247488414189,0.9683174564436101,315,0.8214285714285713
0.09791765933565078,0.39906622766042155,715,0.8035714285714286
0.030676204467544765,0.4046848537069758,563,0.8064285714285714
0.045312521993599475,0.8346695613281403,499,0.8192857142857142
0.1666545721676469,0.9839729973503042,339,0.7928571428571429
0.13562580021246556,0.28131926670920426,277,0.7764285714285715
0.1356432070351759,0.660099323397289,357,0.8157142857142857
0.4093158281639453,0.5729836146812007,345,0.6135714285714285
0.39194569974376603,0.5750333638045634,644,0.66
0.3458214996706097,0.3557138888213962,974,nan
0.600114348902854,0.9880025751952421,161,0.567857142857143
0.3148117219912982,0.4078105330891233,931,0.6935714285714286
0.13618225139711165,0.49483941492756606,90,0.7464285714285714
0.10622593766505983,0.9827566204729337,1137,0.8242857142857143
0.027116042668056284,0.3572290255771511,613,0.805
0.11726476150292142,0.4718059145022987,595,0.8071428571428573
0.0788664827692,0.5828073659828232,964,0.8085714285714286
0.17909823510164746,0.5734051681222898,1081,0.7764285714285715
0.046948385323965336,0.41037364020863015,215,0.8014285714285715
0.1014191593806531,0.5469494329209618,987,0.8099999999999999
0.1773626470610904,0.9067515986311561,786,0.7928571428571429
0.23807479810239685,0.2689592367651173,664,0.6271428571428571
0.1617444494904866,0.17344066735368968,437,0.6257142857142858
0.2081582160273454,0.7237680309624426,423,0.78
0.004880179533215123,0.6310656928331234,351,0.8164285714285714
0.07671365673304831,0.7660017799730423,1230,0.8235714285714285
0.22605552924034067,0.813763352180703,494,0.777142857142857
0.3400943979241966,0.6013504430394893,664,0.7328571428571429
0.01421149182707615,0.09887307635174258,916,0.7657142857142858
0.01440402361112414,0.752405232746423,715,0.8185714285714285
0.2020878940636247,0.23088522039866743,884,0.657857142857143
0.3390217972274322,0.7112372441975982,249,0.7371428571428571
0.03170217881302961,0.6111158794386924,565,0.8242857142857144
0.48757026595698894,0.9839729973503042,522,0.6957142857142858
0.12415343117011896,0.28131926670920426,601,0.7907142857142857
0.02940358433432777,0.7173269616524793,797,0.8371428571428571
0.20053106350426297,0.9498126553228784,1363,0.7785714285714286
0.1934893840157378,0.8176095738276785,221,0.7814285714285715
0.01758379466751181,0.054330952116608544,868,0.7335714285714285
0.03913652347665986,0.6315715253681077,588,0.8257142857142857
0.3981242130479543,0.5539420887261842,661,0.6192857142857143
0.05693424652270923,0.45100313094426075,1180,0.8249999999999998
0.014799190136834062,0.7171014247015784,941,0.8221428571428571
0.03939560567726802,0.6546747378004151,575,0.8292857142857143
0.19440131068527206,0.8943563656992976,383,0.7807142857142858
0.36753249273725,0.9593411483079449,454,0.7492857142857142
0.07331457119633566,0.7117385079554808,595,0.8199999999999998
0.01721191843795966,0.9232459991897559,1055,0.8307142857142857
0.41735528264364685,0.48573839726767953,508,0.58
0.022297805404172144,0.5551523210785742,811,0.815
0.09144250016472366,0.5469494329209618,1232,0.8121428571428572
0.1307317750870987,0.4937886191731736,986,0.805
0.5793970802157268,0.8106066306496633,758,0.6678571428571429
0.026754588944834734,0.6345704572667369,919,0.832857142857143
0.17216204742203,0.6310656928331234,995,0.7835714285714286
0.0643417388704432,0.6922844714705119,607,0.8299999999999997
0.4969310904490656,0.7005074777679112,1299,0.697857142857143
0.030010078117988115,0.7185579148965183,798,0.84
0.3400943979241966,0.7933318769203844,993,0.7457142857142857
0.05002759858704664,0.2067115330456798,286,0.7807142857142858
0.36414314156513217,0.7541016008114232,1166,0.7385714285714284
0.40250111838977887,0.5713175319912157,482,0.6442857142857144
0.12377734740562563,0.9930897448999882,1318,0.8228571428571427
0.07566436437644969,0.4406330455797569,985,0.8078571428571428
0.03157600346860029,0.602613036870656,725,0.8285714285714287
0.05953022548645304,0.68301816856345,734,0.8385714285714286
0.10795247488414189,0.803082397936851,1005,0.8207142857142858
0.7634624783187162,0.8219987725340308,397,nan
0.08990915656138004,0.5864156096623989,884,0.8128571428571428
0.030010078117988115,0.6172151949972783,933,0.8357142857142856
0.07126837406590836,0.6085251550000031,1075,0.8214285714285713
0.1666545721676469,0.6146938785771086,833,0.7842857142857144
0.020026924824920522,0.8866058800881366,900,0.8278571428571428
0.10088581223011972,0.28131926670920426,605,0.7871428571428571
0.338284718779886,0.6748602262253299,563,0.7364285714285714
0.06097622909857214,0.6695138798483257,372,0.8235714285714285
0.052190011345989495,0.9007738230211623,1265,0.8414285714285713
0.2075365652642983,0.5729836146812007,718,0.7600000000000002
0.0009820491021001465,0.9977723594350145,216,0.8042857142857143
0.0584427451208247,0.753233937940758,1086,0.8407142857142859
0.4584157770724038,0.8268213624857382,399,0.7085714285714286
0.09974499216399602,0.997199008526337,593,0.827142857142857
0.014799190136834062,0.7273299335271252,1316,0.8257142857142857
0.49678004127459785,0.8282088363869983,1147,0.6992857142857143
0.047743575132094596,0.6596406766793155,90,0.7599999999999999
0.03939560567726802,0.6546747378004151,1093,0.8435714285714285
0.01997171196834413,0.7693057102429892,1151,0.8335714285714286
0.03034313552981366,0.7169136871071577,353,0.8135714285714285
0.07331457119633566,0.5241757881469691,224,0.8014285714285715
0.07703775705640242,0.4462116804305465,445,0.7949999999999999
0.07199221822778523,0.5011329547921481,788,0.8164285714285716
0.022297805404172144,0.6557899443349215,1094,0.827857142857143
0.09144250016472366,0.7175098695858353,867,0.8257142857142858
0.1773626470610904,0.7407814733907895,1134,0.7949999999999999
0.09417113712506248,0.5226719358360018,986,0.817142857142857
0.029573542704748823,0.6855688821816704,136,0.7807142857142856
0.042480516983221084,0.6628173656743668,1219,0.84
0.03998614104835929,0.6345704572667369,919,0.8407142857142856
0.2357117549937806,0.48729925007933794,412,0.7371428571428571
0.0643417388704432,0.6922844714705119,896,0.8357142857142856
0.062358692537197724,0.6497922234346794,569,0.8292857142857142
0.02940358433432777,0.6336647903789338,1052,0.8378571428571429
0.3400943979241966,0.6912312149771914,1205,0.7371428571428571
0.077672101565472,0.2067115330456798,941,0.7835714285714287
0.20578744140460603,0.7541016008114232,916,0.7764285714285714
0.08899667621431373,0.4670901727107388,1318,0.8099999999999999
0.04450833899454254,0.5470084867636941,985,0.825
0.05243935352751161,0.6855837326934424,725,0.8385714285714286
0.03537968919319556,0.6929882945871898,1212,0.847857142857143
0.20177152492053363,0.7784987071027597,1181,0.7764285714285715
0.009957172674988746,0.752405232746423,934,0.8207142857142857
0.08990915656138004,0.6996572669068349,884,0.8285714285714284
0.03537968919319556,0.692731246555337,152,0.7828571428571428
0.08328689146274049,0.5148361514975167,565,0.8107142857142856
0.07126837406590836,0.9200503005216711,304,0.8207142857142857
0.033228630010044835,0.6921305808205976,1221,0.845
0.02574911782604472,0.643155015755288,1216,0.8350000000000001
0.08220813474421829,0.5158894235869476,1229,0.8085714285714286
0.030676204467544765,0.6668471065911695,563,0.8250000000000002
0.06097622909857214,0.9483388861349638,1331,0.8407142857142856
0.05319114115289675,0.7185579148965183,1270,0.8407142857142856
0.05891814156325814,0.8338741712289288,1088,0.84
0.056226726097221735,0.6070271824744327,1228,0.8371428571428571
0.016308220693623643,0.7946763907191177,1086,0.8278571428571428
0.4584157770724038,0.7222479844160574,1038,0.6921428571428573
0.0369792323972406,0.951786899177653,204,0.7992857142857143
0.002345356037145585,0.8282088363869983,1095,0.8185714285714285
0.07710987440154693,0.7303802471342924,979,0.8221428571428571
0.052190011345989495,0.7139691196117585,228,0.8228571428571427
0.01997171196834413,0.6721229332109602,1363,0.8428571428571427
0.05021159982711515,0.7530701579904041,1197,0.8364285714285714
0.06674766485252248,0.7117385079554808,1119,0.837142857142857
0.7445073176009478,0.7645312281112755,1169,nan
0.03833325532003112,0.754600389396891,1164,0.8485714285714286
0.016686481650457274,0.7175098695858353,1095,0.8264285714285712
0.033890787863732896,0.7407814733907895,1134,0.8457142857142859
0.009138445270664486,0.5226719358360018,260,0.8042857142857145
0.03152547361087188,0.9134717795056373,136,0.7649999999999999
0.054150106899876205,0.7414314228440868,1242,0.8392857142857142
0.05330268009180661,0.9924519731475425,1331,0.84
0.3105241615681916,0.7722347983960899,1215,0.7578571428571427
0.01357772147828995,0.7134082498324795,1086,0.8242857142857143
0.05481468049284449,0.6769669419449735,569,0.8278571428571428
0.043368619625405835,0.7661114681600659,914,0.8328571428571429
0.09173008679433586,0.8254417915195954,993,0.8249999999999998
0.02871785312209091,0.2067115330456798,1009,0.8107142857142856
0.05093317985606727,0.7541016008114232,1019,0.8392857142857142
0.017613042870019247,0.8536438130436207,1307,0.8378571428571429
0.03933591870123232,0.9930897448999882,1329,0.85
0.016320575788628833,0.3671151788901771,426,0.7949999999999999
0.031545372266315375,0.982539848290545,454,0.8171428571428572
0.0758901154369438,0.6546747378004151,1115,0.8214285714285714
0.033366443050613925,0.9493820366659722,315,0.815
0.018254272806063454,0.5543513615396706,934,0.8114285714285714
0.08990915656138004,0.5240640507231015,260,0.81
0.046517123097072344,0.9930897448999882,775,0.8357142857142856
0.06555808869729451,0.8645869755953546,1241,0.8349999999999999
0.020281682255799294,0.9727307749772798,1075,0.8285714285714285
0.06984523119353758,0.6921305808205976,1139,0.8242857142857143
0.02574911782604472,0.19574287375706667,1330,0.8099999999999999
0.025094472106473753,0.8510173466027575,1263,0.8357142857142856
0.030676204467544765,0.25648820510383596,1195,0.815
0.036053826482574325,0.1193554792887791,820,0.7878571428571427
0.03708996445271018,0.13617000803719492,1350,0.7964285714285716
0.039197189272368316,0.2525569311435424,636,0.7978571428571428
0.056226726097221735,0.9627979134041802,1228,0.8407142857142856
0.0584427451208247,0.9432446943907583,678,0.8349999999999999
0.4584157770724038,0.8848489962755957,1305,0.7085714285714286
0.08108880791537987,0.19904004809639153,1273,0.7778571428571428
0.046878520513528255,0.9892955516177036,1316,0.8392857142857142
0.002345356037145585,0.8282088363869983,1084,0.8257142857142857
0.07710987440154693,0.7214850054332493,1036,0.8221428571428571
0.015209435077452094,0.9404031383819782,1316,0.8300000000000001
0.01997171196834413,0.6721229332109602,1231,0.8357142857142856
0.046711825405806706,0.7294495565519841,1250,0.8350000000000001
0.026372414406591882,0.6157780861544071,1093,0.8321428571428573
0.054411381106004186,0.8165812137370266,1330,0.8385714285714284
0.035377071688227735,0.9311349516043144,1212,0.847857142857143
0.016686481650457274,0.8802508172669836,919,0.8264285714285713
0.033890787863732896,0.2071104235310509,1385,0.8107142857142858
0.021784617457872746,0.11228443999049653,1301,0.7935714285714285
0.058325058845455025,0.906210985293463,136,0.7649999999999999
0.051444536749493786,0.7608459449544924,1219,0.8407142857142856
0.0656559107299568,0.5985409513321807,1255,0.8350000000000001
0.01528132947027655,0.03162207901013603,1142,0.7164285714285715
0.0643417388704432,0.9788032590287283,1006,0.8357142857142856
0.062358692537197724,0.5352693950509321,1242,0.825
0.04599052202936188,0.8995759277732674,677,0.8307142857142857
0.2759022698584999,0.3373743887743673,1376,0.6892857142857142
0.06904493900560948,0.7850247374069788,1234,0.8378571428571429
0.05093317985606727,0.8000142606599527,1254,0.8392857142857142
0.05247631846772971,0.7916515745190953,1328,0.8414285714285713
0.02755022346358027,0.9238476891801471,1269,0.8392857142857142
0.018210481099511233,0.5470084867636941,1377,0.8235714285714285
0.05347908553469782,0.38981927237072234,574,0.8114285714285714
0.06720730259195751,0.9137357460848194,1093,0.8378571428571425
0.03290179566103146,0.9683174564436101,315,0.815
0.03324518655043979,0.9010398389686283,1143,0.8450000000000001
0.036293937559571166,0.8180584991935869,1251,0.8478571428571426
0.0029012473549972495,0.9930897448999882,1329,0.8207142857142855
0.05611967420515784,0.364629054593984,1241,0.825
0.05515726013766381,0.9727307749772798,1075,0.8407142857142856
0.033228630010044835,0.9536653183294449,1187,0.8464285714285714
0.058213633969142475,0.5272898833057754,872,0.8285714285714284
0.04105535144299444,0.8510173466027575,1335,0.8471428571428572
0.03298474854483413,0.616117059694559,1363,0.8464285714285714
0.014598229857852807,0.8855181109315938,598,0.8214285714285714
0.016677390995529562,0.9188433411809518,1270,0.8350000000000001
0.05891814156325814,0.43488873012416496,1088,0.8278571428571428
0.04523906573885311,0.7802690884553217,1223,0.8385714285714284
0.05910462151067447,0.850947539335078,1176,0.84
0.03416643484177323,0.877103470033416,1316,0.8464285714285714
0.03898938359311843,0.6625772883486404,1357,0.8450000000000001
0.05465108218058784,0.8546694961887996,1324,0.8385714285714284
0.052190011345989495,0.9300358720308887,1209,0.8414285714285713
0.01997171196834413,0.1481931327825846,1231,0.7985714285714287
0.017876526959916594,0.8485342970167258,1346,0.8378571428571429
0.026214620541964495,0.7117385079554808,1263,0.8357142857142856
0.024775568342232546,0.6247519445562933,1295,0.8349999999999999
0.04724087332807425,0.9477388495284401,1330,0.8371428571428571
0.035377071688227735,0.9749423207961041,522,0.8207142857142857
0.041304146434487876,0.9204202327523165,1336,0.8471428571428572
0.033890787863732896,0.5203218488785089,1377,0.8307142857142856
0.03907101444599592,0.9313033026171451,309,0.8157142857142857
0.03561215956765729,0.9348140078872504,1248,0.8471428571428571
0.2607299000459313,0.9688663539900196,1378,0.7642857142857143
0.03998614104835929,0.6345704572667369,1351,0.8485714285714285
0.05971822650767439,0.7296043509859176,1185,0.8414285714285714
0.038222506876214535,0.868467018488625,1364,0.8471428571428572
0.062358692537197724,0.5106351067539352,1309,0.8278571428571428
0.015478646752708713,0.8923652011009049,1393,0.8350000000000001
0.041160734403166255,0.9514514729096668,1326,0.8471428571428572
0.030954981130593473,0.28798062984824313,1293,0.8135714285714285
0.029624001071712425,0.369227864610433,1254,0.8342857142857142
0.24493490201944734,0.9426891813229672,1363,0.7700000000000001
0.04536669918674324,0.754600389396891,1131,0.8385714285714284
0.24431234668877266,0.2935860406991012,427,0.6471428571428572
0.043455977251825706,0.6855837326934424,1261,0.842142857142857
0.028010632349357634,0.6794801083700797,1093,0.8385714285714286
0.034106672869492705,0.9820943540568257,1308,0.8464285714285714
0.05365040388122577,0.44479647134808453,1343,0.8249999999999998
0.027997013292078488,0.8682452023019862,1350,0.8450000000000001
0.03933591870123232,0.7903428024610313,866,0.8400000000000001
0.040245194408350615,0.8645869755953546,1297,0.8507142857142858
0.08365659723884233,0.6081675697589208,1058,0.817142857142857
0.0462640015909917,0.12123679457681613,1277,0.7850000000000003
0.023588984624159537,0.23583013090966432,1338,0.8099999999999999
0.04105535144299444,0.8555317089012373,1335,0.8471428571428572
0.041669141594808,0.616117059694559,1363,0.8471428571428572
0.034580795177165224,0.9529480585868374,1331,0.8485714285714286
0.049484405694778744,0.19713000111322154,1270,0.8099999999999999
0.029269210334675944,0.7869834505950819,1088,0.8378571428571429
0.041490549482479266,0.9627979134041802,1379,0.8471428571428572
0.0584427451208247,0.984330217953937,1280,0.8407142857142856
0.04032531721747107,0.7822082633218658,1305,0.8492857142857143
0.06567805147310429,0.8965955029883399,1369,0.8349999999999999
0.05619108910748888,0.9565983034353093,1090,0.8407142857142856
0.03898938359311843,0.7276337698588671,1279,0.8471428571428571
0.027584133390715526,0.8048281541377449,1394,0.8421428571428573
0.04700910462342339,0.6500714203517793,1209,0.8342857142857142
0.045122050388564316,0.6721229332109602,1013,0.8328571428571429
0.017876526959916594,0.8395602031875102,1097,0.8285714285714285
0.06674766485252248,0.9164529791574336,1247,0.8378571428571429
0.04293921007112589,0.9067475296592699,1295,0.8414285714285714
0.05244585148272707,0.7610137250224709,1330,0.8407142857142856
0.029269395227382533,0.6199392527533454,519,0.8171428571428573
0.041304146434487876,0.2269031935124146,1115,0.8099999999999999
0.04116428562582086,0.8277195458158855,1228,0.8471428571428572
0.05723527787858007,0.8743254155262072,1223,0.8407142857142855
0.03561215956765729,0.768807493348338,1365,0.8464285714285713
0.043657572016016666,0.7608459449544924,1247,0.84
0.03998614104835929,0.8452599803214152,1354,0.8485714285714285
0.05450401068740118,0.7296043509859176,1356,0.8392857142857142
0.03738940997545276,0.9526930889380189,1224,0.847857142857143
0.05319478439193259,0.6497922234346794,569,0.8271428571428571
0.04436315725758322,0.6336647903789338,1052,0.8314285714285715
0.041160734403166255,0.8213534593498422,1367,0.8471428571428572
0.047210698237889925,0.4957908546679124,1294,0.8271428571428571
0.043766159769932145,0.8669707694850121,1381,0.8392857142857142
0.0614849136365494,0.8383684636380949,1328,0.8392857142857142
0.05079058900978339,0.9651873671530325,1361,0.8392857142857142
0.032448603869110804,0.759759065981733,1320,0.8457142857142855
0.015420531731598408,0.6855837326934424,1396,0.832857142857143
0.027808735418496544,0.6738865743140623,1240,0.8371428571428573
0.03956235374913469,0.2971356191763822,1340,0.8285714285714285
0.034774239248035854,0.8822304628183274,1237,0.8492857142857141
0.053303105972931475,0.9466912496092686,1168,0.84
0.037976758731843474,0.8645869755953546,1255,0.8471428571428572
0.0473029992167861,0.9476042640318579,1256,0.8371428571428571
0.06465202636430256,0.6581429711224711,1295,0.8371428571428571
0.037507891852743,0.71180484272669,1138,0.8428571428571429
0.056603140006879715,0.870257688934511,1168,0.8428571428571427
0.02781867997975368,0.8555317089012373,1252,0.8385714285714286
0.04408439547781806,0.616117059694559,1363,0.837142857142857
0.03752431266900663,0.9529480585868374,1351,0.847857142857143
0.05319114115289675,0.4894159034887423,1193,0.8214285714285714
0.04264249423175648,0.9007520421430306,1088,0.8414285714285714
0.022716320007093393,0.6331130626982686,1379,0.8364285714285714
0.039617021726241375,0.9721624941908507,1294,0.8507142857142858
0.03374249178812383,0.28305292094508594,1370,0.8207142857142857
0.04272739105388812,0.9034326242370728,1295,0.8435714285714286
0.035372107939206254,0.4833898276798796,124,0.7507142857142858
0.04921492369125435,0.894968537805539,1305,0.8364285714285712
0.027584133390715526,0.8048281541377449,221,0.8064285714285714
0.052190011345989495,0.9644688619852404,1142,0.8414285714285713
0.0651053649292172,0.6721229332109602,704,0.8314285714285715
0.05714244124498907,0.6608889780799712,1318,0.8428571428571427
0.046094591014853525,0.9407786762424362,1146,0.8350000000000002
0.0464334296753835,0.9388197494975293,517,0.8192857142857142
0.04294340923227202,0.31964484334990995,1197,0.8299999999999998
0.07031976373131765,0.9311349516043144,1241,0.8242857142857143
0.02974972791479763,0.7671424304532146,435,0.815
0.027095943417306256,0.7495981757037721,1371,0.8400000000000001
0.05723527787858007,0.8693400473355228,1223,0.8407142857142855
0.030123189811039786,0.030751757487025078,1248,0.5735714285714286
0.01810877534737576,0.9611545203097535,1219,0.8321428571428571
0.02071394175099478,0.8452599803214152,1354,0.8428571428571429
0.04458777647641676,0.7239799730140364,1350,0.8392857142857142
0.04163231107724036,0.8210240823710911,1242,0.8471428571428572
0.06756499525475923,0.9240265724415876,1139,0.8378571428571425
0.07199956888520875,0.7098667524357108,1207,0.8278571428571426
0.041160734403166255,0.7143911364863801,94,0.7664285714285712
0.042513630084857756,0.8153400167669078,1338,0.8435714285714286
0.05457052634760373,0.8781551143207209,1381,0.8385714285714284
0.020718902869011513,0.7212242642341753,917,0.8271428571428571
0.03148601986149763,0.9988623497178022,1264,0.8478571428571428
0.03255430369887086,0.9214942306767921,1277,0.8464285714285713
0.043455977251825706,0.8118728016663813,1268,0.8414285714285714
0.0385687991700609,0.6546747378004151,424,0.817857142857143
0.036770393213594155,0.9855999275594384,1165,0.8457142857142858
0.034774239248035854,0.7185071845371686,1254,0.8492857142857143
0.07063598683009908,0.8379394631530012,1120,0.8242857142857143
0.05822562410719673,0.9408278700409114,1297,0.8407142857142856
0.03933591870123232,0.7235537987256284,121,0.77
0.03697045871672866,0.7127250824478392,1254,0.8464285714285714
0.04187403184286931,0.9539275349366099,1171,0.8471428571428571
0.056603140006879715,0.8073812215447858,1139,0.8428571428571427
0.015030535320881555,0.7708710851302378,360,0.8114285714285713
0.040979822887769524,0.7816967133608118,1363,0.8457142857142858
0.023290912440162237,0.9529480585868374,731,0.8221428571428572
0.036547329850937116,0.7882310476964001,1030,0.8399999999999997
0.03651679470763369,0.2572533994505941,986,0.8178571428571427
0.04357328226291213,0.660421060426823,1328,0.8371428571428571
0.04032531721747107,0.823320924124533,1385,0.8492857142857143
0.03717543016675945,0.9034326242370728,1251,0.8478571428571428
0.03416643484177323,0.6181525237535134,1173,0.8442857142857142
0.03898938359311843,0.9242141493483226,1279,0.8464285714285714
0.010297775548280041,0.8442926544664635,1380,0.822857142857143
0.052190011345989495,0.6985236816158427,1294,0.8414285714285714
0.03943975557327767,0.8571235726246441,1363,0.8485714285714285
0.04240166890368291,0.8567221846768232,1250,0.8442857142857142
0.024923614941116,0.9120369081299139,141,0.7821428571428571
0.02292197431151166,0.6358916937516418,1295,0.8314285714285714
0.04592511547709538,0.8678536515373296,1340,0.8364285714285715
0.047137731961662266,0.8096480873105176,1346,0.8392857142857142
0.03849609383206376,0.786708791851314,1230,0.8471428571428571
0.038686265162782396,0.23590220617907698,1228,0.8221428571428571
0.05439880474248637,0.893165598003752,474,0.817142857142857
0.028301005164497572,0.9259876499420925,1351,0.8442857142857142
0.051444536749493786,0.946978550655747,231,0.8185714285714285
0.03998614104835929,0.8452599803214152,1213,0.8507142857142858
0.048546485026783104,0.6985906712201686,1211,0.8335714285714284
0.045609191772393975,0.7864581768103713,1382,0.84
0.054152462487490394,0.8709070018186089,1139,0.84
0.029652464441237647,0.9140839626283612,965,0.8392857142857142
0.04326634015911324,0.7302034649033353,1218,0.8414285714285714
0.028553123011986037,0.9875685083407957,1338,0.8457142857142858
0.043766159769932145,0.8669707694850121,1057,0.8357142857142856
0.05247631846772971,0.8770212574636442,1270,0.8414285714285713
0.04226615074703788,0.9687238310232815,1312,0.8435714285714286
0.04608603449695359,0.8540281481656267,175,0.7814285714285714
0.05209706787201929,0.6855837326934424,1339,0.8421428571428572
0.045143052327448974,0.9795556449645505,1182,0.8400000000000001
0.027817515104111068,0.16246408531401813,1308,0.8042857142857142
0.04149678430544601,0.8180584991935869,1230,0.8464285714285714
0.040245194408350615,0.8574060464104126,1342,0.8492857142857143
0.04680967326589325,0.9351668457911256,1367,0.8392857142857142
0.04658890516722114,0.7741629052437008,518,0.817142857142857
0.04187403184286931,0.8663215688611797,1384,0.8471428571428572
0.056603140006879715,0.9438581977628188,1395,0.8428571428571427
0.051124776113345094,0.7140652126641591,1350,0.8385714285714284
0.044449349676574934,0.616117059694559,701,0.8307142857142856
0.042346242174810755,0.8663730496713392,1293,0.8435714285714286
0.04377224598629209,0.9260992656035097,1282,0.8392857142857142
0.025585575058521937,0.9186893638817983,1367,0.8392857142857143
0.03439359310729273,0.9627979134041802,1316,0.847857142857143
0.031919774490310415,0.9721624941908507,1371,0.8478571428571428
0.041299208180702374,0.823320924124533,1385,0.8471428571428572
0.02705588976380796,0.5363292867615219,1390,0.8278571428571426
0.04634405975321476,0.877103470033416,1225,0.8364285714285715
0.04051629598502199,0.544344865054585,1277,0.8385714285714284
0.052251370596616054,0.8010970505505517,1269,0.8414285714285713
0.04291564306462631,0.9078368752380391,1378,0.8414285714285714
0.04168170525526921,0.7332349218507259,1282,0.8485714285714286
0.03418024640595785,0.9265963126325902,1250,0.8507142857142855
0.03521660463004872,0.9164529791574336,1247,0.8471428571428571
0.04293921007112589,0.8285645803304879,1359,0.8414285714285714
0.04106726407776601,0.8316113631263093,1330,0.8471428571428572
0.03809542046796388,0.957508574572803,1255,0.8471428571428572
0.029083351369297072,0.9204202327523165,1290,0.847857142857143
0.04116428562582086,0.971050509450673,1277,0.8485714285714285
0.032299874189135214,0.8616197614419335,1222,0.8471428571428571
0.045918535095615,0.8451686687461932,1366,0.8364285714285715
0.04990892122910234,0.5409223058314365,1318,0.8242857142857143
0.04715155202147647,0.8452599803214152,1025,0.8335714285714286
0.040682968370208294,0.7964261698660275,1299,0.85
0.03738940997545276,0.8732140046073622,1224,0.847857142857143
0.03625980783218924,0.8993894321811178,1252,0.8478571428571426
0.029652464441237647,0.852080559199707,1242,0.8450000000000001
0.04145303786351512,0.8746064175339088,1357,0.8471428571428572
0.042853883029422724,0.9875685083407957,1384,0.8435714285714286
0.04000633886579713,0.9467050522860264,1381,0.8492857142857143
0.050490258307962055,0.7520129823934703,1278,0.8357142857142856
0.04177587349809697,0.7763831272801445,1346,0.8471428571428572
0.05209706787201929,0.9019312190531077,1252,0.8414285714285713
0.0411807167261819,0.9019312190531077,1252,0.8492857142857143
0.034106672869492705,0.9820943540568257,1296,0.8471428571428572
0.034774239248035854,0.6607402383006605,1394,0.8485714285714285
0.02860368636042554,0.09765597572111628,1251,0.7914285714285714
0.04221755071943234,0.8645869755953546,1136,0.8442857142857144
0.03906605171508515,0.9930897448999882,1229,0.847857142857143
0.03461769448679386,0.948331085335148,1278,0.8492857142857143
0.04187403184286931,0.8663215688611797,1279,0.8464285714285716
0.043018619741568176,0.9161844852519051,1395,0.8414285714285714
0.03902872459188733,0.7834746152864933,1247,0.8471428571428571
0.04148133556664013,0.7989050465813974,1339,0.8471428571428572
0.04046255111190428,0.7984558292942185,1331,0.8492857142857143
0.05319114115289675,0.7867618829685099,1366,0.84
0.03830303695324255,0.77121214461271,1226,0.8464285714285714
