min_df,max_df,max_features,accuracy
0.0061923153228587435,0.7841210826526491,666,0.8478571428571428
0.2686142608794001,0.7042672418775637,1202,0.7650000000000001
0.4537049831483847,0.9296086609339309,762,0.7035714285714287
0.045740154785612885,0.7319365013975285,1154,0.8571428571428572
0.0684446534044631,0.23369595506678842,874,0.8364285714285714
0.078989986502767,0.8576398011050825,1025,0.855
0.2658759375646355,0.731354822297845,1265,0.7635714285714286
0.14584615839281462,0.7385009979492718,766,0.7878571428571427
0.25285851094695366,0.7762615738790439,1239,0.7585714285714286
0.12685250901801176,0.6782200929459231,859,0.8350000000000001
0.10948937653602864,0.6834062020167261,891,0.8435714285714285
0.38427934747242987,0.9087349612472541,834,0.7428571428571429
0.11046721662098513,0.8139982908101628,947,0.8307142857142857
0.0892230129420924,0.7120390504843793,251,0.8357142857142859
0.003730307032657032,0.5813597387389763,624,0.845
0.02902984146218829,0.2126577861045592,942,0.8357142857142856
0.2170750003771864,0.6043422579289284,1021,0.775
0.09150458610116174,0.7781250750834777,1013,0.8364285714285714
0.007193941866265874,0.63577582768028,1236,0.8464285714285713
0.16982268974078762,0.7596813193728758,1031,0.7957142857142856
0.1298933504383164,0.706528107122807,1322,0.8349999999999999
0.2464988972914698,0.8254683036903732,720,0.76
0.10371299126281575,0.7162912258299262,1109,0.8428571428571429
0.13608626611684604,0.7370422630736855,1216,0.8164285714285716
0.6664569580772948,0.8291542431100511,970,0.5771428571428571
0.11986879206175727,0.8613750258840789,939,0.8499999999999999
0.5976545476534908,0.7773312482770615,1205,0.59
0.10042865477701446,0.6973237331121368,1190,0.8428571428571427
0.03358424677072608,0.7319365013975285,1100,0.8549999999999999
0.03527820372570395,0.3302089247790782,296,0.8385714285714284
0.1783285176426314,0.45388248215140153,563,0.7692857142857142
0.6955547292579182,0.7671245321986477,336,0.5414285714285714
0.04812179011545725,0.7323786427844644,866,0.8521428571428569
0.4157129673952386,0.7570646420774756,1099,0.7357142857142858
0.08837391837533581,0.5486055742890386,1010,0.8392857142857143
0.1551525509278494,0.8160579925962835,1197,0.8028571428571426
0.13668791380875184,0.8242374091671449,1187,0.8221428571428572
0.094135528612453,0.639126432541472,783,0.8350000000000002
0.0477633489193815,0.662275366818658,1266,0.847857142857143
0.203173346562445,0.7629263020804855,1274,0.7871428571428571
0.06571222997627313,0.8018422178567393,1152,0.8528571428571428
0.00352083732066949,0.9054048005793103,1259,0.8592857142857143
0.08644343656120235,0.8315841245554003,1149,0.8385714285714284
0.11755094489611645,0.853565861311932,685,0.8435714285714285
0.030199562344533415,0.9901283107822887,1363,0.8571428571428571
0.0022641169159298147,0.869003751920546,1265,0.8542857142857143
0.19162516892798653,0.8638510265852416,1250,0.7728571428571428
0.00010969818313905089,0.8854435887213365,1074,0.8557142857142858
0.047742414235132924,0.8307639861878151,331,0.8464285714285713
0.004430987546992615,0.9726516036862745,1015,0.85
0.09067074897073057,0.7836056758731117,1268,0.84
0.3607467874635243,0.7482408062615482,1255,0.7342857142857142
0.105429505731652,0.8139982908101628,1391,0.8349999999999999
0.42953119366830794,0.7899742175634568,1262,0.7435714285714284
0.03414119964749884,0.8965436404337511,1392,0.857857142857143
0.05723650400906022,0.8680432262721967,61,0.7492857142857141
0.11973485815373824,0.907547384359909,310,0.8357142857142856
0.061532367936439236,0.7596813193728758,1031,0.8599999999999999
0.08443194333436599,0.6890976100747002,1134,0.8464285714285714
0.04748167406243198,0.5491989139316918,1206,0.845
0.012344068909122763,0.6442507363570222,1035,0.8564285714285713
0.04010778326035713,0.7940286953194571,944,0.8478571428571428
0.04952622259115097,0.6207150805459868,834,0.8471428571428572
0.11457458269976795,0.7544979966642082,1137,0.8399999999999997
0.11986879206175727,0.9425878686463872,939,0.8499999999999999
0.224899446122791,0.7129085482307435,992,0.7707142857142857
0.014827808825702338,0.9032301299986614,1190,0.8485714285714283
0.44054074934630905,0.8546180747389809,343,0.7328571428571429
0.15047522654795398,0.924170204680599,1337,0.7885714285714286
0.04812179011545725,0.8696466459372136,72,0.7664285714285716
0.0949591287366442,0.7570646420774756,540,0.8328571428571426
0.06362380604383922,0.8718393390048625,1162,0.8485714285714286
0.006610203271275261,0.8800589613209724,1196,0.857142857142857
0.07027237530119679,0.9779257541908327,1072,0.8457142857142858
0.03693841312715013,0.8242374091671449,65,0.7578571428571428
0.08566133630881961,0.621029034849047,729,0.847857142857143
0.08710421283599457,0.6641679924478763,397,0.8364285714285714
0.3813844304162619,0.7058601842364253,879,0.7357142857142858
0.11521252615103988,0.7188162848291965,809,0.8378571428571429
0.23312591090998525,0.7651770364569367,311,0.7757142857142857
0.08926580458973443,0.5567848846414217,1095,0.8385714285714284
0.027916658105980763,0.85307117085705,1389,0.8564285714285713
0.07954552939791831,0.6437524656693062,395,0.8371428571428571
0.10285805904448575,0.869003751920546,1147,0.8335714285714284
0.09644355999736498,0.8015849275922159,176,0.7792857142857142
0.05023996436800149,0.7366910465710209,892,0.847857142857143
0.1476704409501447,0.6792409694138959,789,0.8092857142857145
0.02250316702410482,0.8146560554551634,291,0.8464285714285714
0.004430987546992615,0.9726516036862745,1092,0.8535714285714285
0.10948937653602864,0.810057697407026,505,0.8464285714285714
0.1346366752148193,0.7339856463834826,387,0.8257142857142856
0.133565486427496,0.19119066830784637,1196,0.7592857142857141
0.05605860477471575,0.7642154555213901,1391,0.8535714285714288
0.053582618843958374,0.7903156496797867,251,0.8414285714285715
0.07027237530119679,0.8712786120926199,1396,0.8457142857142858
0.02902984146218829,0.876738900864723,942,0.8607142857142858
0.004812705213009583,0.9902055776742271,1021,0.8442857142857144
0.10377611219963245,0.8539559715846524,836,0.8335714285714284
0.30936384019094676,0.8452718630236697,1179,0.7578571428571428
0.11705428798441497,0.2994716562312153,1156,0.8150000000000001
0.0588545254918153,0.9972375536206118,837,0.8571428571428571
0.03128472398709142,0.6767042041399736,1105,0.8521428571428572
0.002978549062166158,0.7553433132248752,855,0.8492857142857144
0.10336583952310319,0.7781943409905786,665,0.8278571428571428
0.08163682370530878,0.7937009338945649,1137,0.8478571428571428
0.7069888836977024,0.9707993626582143,1044,0.5507142857142856
0.03852969655059163,0.7872082321166769,1257,0.8492857142857141
0.05447783020382013,0.3302089247790782,1038,0.8457142857142858
0.4177847420052184,0.9202463022822719,1018,0.7221428571428572
0.10527145395248017,0.676632411532399,897,0.8421428571428572
0.011959992421057608,0.9499960766002483,1036,0.8478571428571428
0.017361338902300072,0.7416807396601406,751,0.857857142857143
0.06726434205478382,0.8785783011355277,97,0.7685714285714287
0.6763422162060644,0.9314847638172636,809,0.5771428571428571
0.13474217786232412,0.8487160165489088,745,0.8271428571428571
0.13668791380875184,0.8042477949861959,539,0.8221428571428572
0.0038980198729007265,0.9188974874567784,729,0.8471428571428571
0.053579643970113944,0.6641679924478763,322,0.842142857142857
0.506615293032516,0.7841210826526491,1022,0.6985714285714286
0.10467436055651719,0.6891764961215859,1152,0.8335714285714284
0.15592319163118024,0.8646579016388862,752,0.8099999999999999
0.08540994298734522,0.7351135278085487,721,0.8442857142857141
0.030199562344533415,0.2809224713383758,1287,0.8349999999999999
0.08249432575253496,0.09762437928886825,424,0.6764285714285714
0.09644355999736498,0.7462018753677808,819,0.837142857142857
0.03742248332566306,0.9924983043945341,892,0.8478571428571428
0.07266471323913137,0.8854435887213365,957,0.8407142857142856
0.02250316702410482,0.8146560554551634,1233,0.8571428571428571
0.605751728826739,0.9882785314300043,983,0.5964285714285713
0.007502186039937742,0.810057697407026,742,0.8478571428571428
0.1346366752148193,0.8092288149679272,664,0.8271428571428571
0.133565486427496,0.8927164084058465,1196,0.8335714285714286
0.036489349423356354,0.7906557504590738,983,0.8407142857142856
0.051388486449592985,0.49991424391502415,1121,0.8414285714285714
0.03414119964749884,0.786499366005769,1001,0.8514285714285715
0.061532367936439236,0.8573930696709978,69,0.755
0.09150458610116174,0.4103846738633184,1230,0.8349999999999999
0.012789463873603246,0.2912736632290768,736,0.8342857142857142
0.04206328034980916,0.9032737580150825,1259,0.85
0.0018800105113909726,0.7590206670355589,846,0.8535714285714285
0.0925267043684398,0.8674955403214322,1013,0.8421428571428572
0.006575629413108852,0.13422964287625427,584,0.8085714285714284
0.06493563972799243,0.8005567271507248,268,0.8442857142857142
0.03346174411429276,0.9893496305386079,864,0.8514285714285713
0.03201467018499887,0.7937009338945649,602,0.84
0.06814242355778177,0.9425878686463872,670,0.8478571428571426
0.03852969655059163,0.6989761404583734,1032,0.862142857142857
0.05153715118022756,0.8303237254555578,1190,0.8621428571428571
0.05153715118022756,0.8889906394958511,1107,0.8621428571428571
0.05447783020382013,0.9029440991340267,1038,0.8542857142857141
0.1783285176426314,0.9667856412786214,918,0.7849999999999999
0.014347846073784865,0.9915551137058811,1395,0.8528571428571426
0.109003893416461,0.7323786427844644,288,0.8278571428571426
0.03790161851779905,0.7416807396601406,884,0.8464285714285714
0.05930794152753488,0.7824017583202881,1162,0.85
0.006610203271275261,0.7648196149676675,1280,0.8485714285714285
0.5367828843064677,0.833280027366661,1360,0.6928571428571431
0.06913141365470732,0.8894320653599606,586,0.845
0.08566133630881961,0.9671789491658452,1034,0.845
0.05831211853948548,0.8312060798225754,1138,0.8478571428571428
0.023358769079944774,0.6641679924478763,1198,0.8435714285714285
0.03525117935339883,0.767247971875313,1324,0.8549999999999999
0.049812848707192214,0.8018422178567393,1208,0.8549999999999999
0.045740154785612885,0.7825035168826386,843,0.8571428571428572
0.01663486630860267,0.7425545930965738,1241,0.8557142857142856
0.7062877431999915,0.8045578719604563,1389,0.5507142857142856
0.0684636251348078,0.964804893201559,923,0.8521428571428571
0.060282426554866875,0.9746594697079742,1221,0.8585714285714285
0.09644355999736498,0.693137983087452,1128,0.8435714285714285
0.00010969818313905089,0.8854435887213365,177,0.7892857142857144
0.09742568990170686,0.8091159885407185,1175,0.8335714285714286
0.004015505307883083,0.3071063632037444,1378,0.842142857142857
0.0410190526494737,0.8092288149679272,1111,0.8535714285714285
0.07751690716204374,0.9365256704548748,1196,0.84
0.06458079555419705,0.8305729839803577,814,0.8499999999999999
0.04069436074661409,0.7903156496797867,1249,0.8564285714285713
0.02504518120858562,0.774800831474999,1392,0.8514285714285713
0.09983189970379236,0.7313172381247742,902,0.84
0.0049065255493207505,0.7379532328714439,761,0.8492857142857143
0.03929373729930308,0.8308673171287089,1080,0.8557142857142858
0.007193941866265874,0.7789351623956332,1216,0.8564285714285713
0.00352083732066949,0.3024905659788507,1259,0.847857142857143
0.0018800105113909726,0.9609931348663809,1336,0.8499999999999999
0.057395329155700336,0.7493668845851896,1298,0.857857142857143
0.03262631019063578,0.9295579546436046,1005,0.8492857142857143
0.0795448547769636,0.7553433132248752,858,0.8514285714285715
0.038602886975044326,0.7087734314069012,864,0.8535714285714284
0.08163682370530878,0.8886484606284816,1137,0.8478571428571428
0.041560275398832947,0.9160202009790955,1009,0.8557142857142858
0.028590083572808733,0.6989761404583734,846,0.8521428571428569
0.07985476737147262,0.7005363062631198,783,0.8464285714285713
0.059381811283176544,0.875664428885091,1179,0.8521428571428572
0.1783285176426314,0.8408760329028917,1056,0.7849999999999999
0.1400827756743488,0.94154085814727,1257,0.825
0.016648451416545973,0.7323786427844644,1192,0.8457142857142858
0.017361338902300072,0.8720717714503786,1339,0.8535714285714284
0.05930794152753488,0.9623929288798208,1162,0.8521428571428572
0.07384475675768232,0.766312315280459,991,0.8528571428571426
0.08334753264499267,0.866964794362216,867,0.8492857142857141
0.06893980566816582,0.8431695906339298,1134,0.8542857142857143
0.01834851782665181,0.621029034849047,1159,0.857142857142857
0.04322187623445073,0.8268313919752676,1217,0.8599999999999998
0.0214931633090798,0.6641679924478763,1009,0.8557142857142856
0.05643467256523205,0.9060452551903744,1022,0.8571428571428571
0.07857963089721542,0.7749861545158714,1212,0.8464285714285713
0.030110331507197663,0.7825035168826386,1060,0.8564285714285713
0.02440091451240589,0.7425545930965738,1241,0.859285714285714
0.027916658105980763,0.9487577805017634,1061,0.8464285714285714
0.07238594410115928,0.9117370782349427,1148,0.8407142857142856
0.03396871583047434,0.9251550236442345,1150,0.8628571428571428
0.009630381751372541,0.9437945074913845,1128,0.857142857142857
0.05023996436800149,0.8977866420160794,1064,0.8571428571428571
0.03626622403440988,0.8854435887213365,1263,0.857142857142857
0.01922845249502808,0.9435253005129846,1237,0.8557142857142856
0.004430987546992615,0.9726516036862745,998,0.8471428571428571
0.04477683436756491,0.9033509527795828,742,0.8492857142857143
0.01080344115544385,0.9235186834026282,1214,0.85
0.030677310541069036,0.9498485636272895,1271,0.8564285714285712
0.029108563938011867,0.7642154555213901,1149,0.8578571428571427
0.045369373802519986,0.8875026479825113,1137,0.8428571428571429
0.03414119964749884,0.9871370594209747,1193,0.8549999999999999
0.03695977838819681,0.853866068745558,1248,0.8564285714285713
0.02370380323385768,0.8593071117164621,1096,0.8621428571428571
0.08784549320417778,0.8308673171287089,917,0.8428571428571426
0.007193941866265874,0.9987771689076038,1202,0.8578571428571429
0.023980435918800724,0.9054048005793103,1255,0.8564285714285715
0.01691737624026801,0.8545660594539104,1248,0.8507142857142858
0.057395329155700336,0.9488120898447739,1270,0.8707142857142857
0.039287644150150014,0.6554888628839939,1365,0.8535714285714284
0.043409734992173155,0.8663666128960599,462,0.8442857142857142
0.04886816567666785,0.8678871384870894,1259,0.8642857142857142
0.04935524551993603,0.9352245354208611,1372,0.8549999999999999
0.038080859030688086,0.9996789256612952,1302,0.8478571428571428
0.06024891092775847,0.915928263204682,1265,0.8585714285714285
0.057395329155700336,0.943624438182646,1032,0.8707142857142857
0.07332366275743929,0.9504131915615919,767,0.8521428571428571
0.041304499644091885,0.9553891874336444,1056,0.8614285714285715
0.04835850734921526,0.7775957150806899,1395,0.8507142857142858
0.07261845395684424,0.9243420889825243,1170,0.8407142857142856
0.03582533109722924,0.4781476157478294,1399,0.8428571428571426
0.05978524710307864,0.8214674283568711,1121,0.8521428571428572
0.07777099918443076,0.9814735831149575,770,0.84
0.08334753264499267,0.956079930058962,881,0.8492857142857141
0.06263663060050989,0.9652262697494212,965,0.8485714285714283
0.01834851782665181,0.9240701626185996,971,0.852857142857143
0.04322187623445073,0.8268313919752676,1223,0.8599999999999998
0.05661582805947507,0.782213278207897,879,0.8642857142857142
0.06099509734725406,0.9935994615616542,884,0.8614285714285714
0.09105193760863595,0.8838500032175037,1043,0.8407142857142856
0.05583639209044833,0.976657825161839,1222,0.8542857142857143
0.04065738466494645,0.9304283337765614,1241,0.8478571428571428
0.030319311559289797,0.85307117085705,1011,0.8457142857142855
0.0562843361770658,0.888952422922961,1376,0.8542857142857143
0.05153715118022756,0.1173563234957824,1117,0.7992857142857142
0.048984822307267195,0.9437945074913845,1252,0.8642857142857142
0.05023996436800149,0.7999632158329706,1181,0.8571428571428571
0.06489369653202631,0.8008614538940821,950,0.8499999999999999
0.048033875601985465,0.9749491076527234,1231,0.8500000000000002
0.039269389881711914,0.8445050177256777,1111,0.8621428571428571
0.05372157433297092,0.8914847298938233,688,0.8500000000000002
0.0664437012571632,0.8092288149679272,870,0.8521428571428571
0.030677310541069036,0.678029293956666,781,0.8578571428571429
0.06489369653202631,0.8008614538940821,950,0.8499999999999999
0.04069436074661409,0.7888929654379223,802,0.8521428571428571
0.03414119964749884,0.8836525140528323,1392,0.857857142857143
0.06803601535549764,0.7596813193728758,1031,0.8514285714285713
0.037184883050508155,0.8593071117164621,1115,0.857142857142857
