min_df;max_df;max_features;Accuracy
0,049940586;0,901005957;779;0,85
0,054458243;0,931938284;662;0,85
0,050925704;0,930851209;461;0,85
0,076173429;0,640906856;1367;0,85
0,076202192;0,640906856;809;0,85
0,055665412;0,391514133;1020;0,85
0,064596879;0,791014711;504;0,85
0,077110108;0,406380643;777;0,85
0,04916388;0,81373852;758;0,85
0,044773382;0,847581032;523;0,85
0,04061789;0,854826279;966;0,85
0,047773179;0,759112339;666;0,85
0,062764761;0,935489357;417;0,85
0,045536001;0,931906226;798;0,85
0,052208332;0,713818479;825;0,85
0,035365538;0,757790309;800;0,85
0,046284106;0,760137688;879;0,85
0,038047994;0,756221706;912;0,85
0,047127258;0,83631581;758;0,85
0,005947275;0,575919785;819;0,85
0,046904379;0,872877875;386;0,85
0,041052882;0,851586062;916;0,85
0,051089612;0,712453303;880;0,85
0,070856969;0,852751971;384;0,85
0,055334102;0,861642436;572;0,85
0,042952601;0,771422179;801;0,85
0,006473086;0,868534713;637;0,85
0,053244378;0,999728922;512;0,85
0,051811347;0,557491792;924;0,85
0,054411669;0,775386782;1310;0,85
0,054601736;0,766932149;958;0,85
0,055315243;0,826930727;479;0,85
0,054079752;0,818972943;921;0,85
0,048591361;0,771012976;536;0,85
0,049387297;0,928189484;640;0,85
0,052468793;0,909953571;511;0,85
0,054324271;0,755425315;1228;0,85
0,051926654;0,783081388;456;0,85
0,062648666;0,858506222;712;0,85
0,05223881;0,946622286;915;0,85
0,054432584;0,780337085;949;0,85
0,054601545;0,891027709;779;0,85
0,022921886;0,874338464;416;0,85
0,064036559;0,707729009;1217;0,85
0,011111839;0,751416691;440;0,85
0,040198125;0,481663715;973;0,85
0,064746284;0,990091981;1144;0,85
0,02614347;0,682001192;695;0,85
0,064376674;0,785585788;1341;0,85
0,02693101;0,958848659;424;0,85
0,028816067;0,782568381;730;0,85
0,06446537;0,924077675;950;0,85
0,064465568;0,827217722;1061;0,85
0,06475028;0,863636756;1307;0,85
0,064707269;0,878364246;1177;0,85
0,052466527;0,965488624;709;0,85
0,04134983;0,758553468;1065;0,85
0,055554986;0,985193555;683;0,85
0,034726111;0,883293527;640;0,85
0,0514297;0,935408026;654;0,85
0,038563608;0,618712964;848;0,85
0,037034637;0,751061227;981;0,85
0,064499491;0,80802747;813;0,85
0,06059903;0,940458905;595;0,85
0,050026381;0,937286037;609;0,85
0,042105959;0,855582185;693;0,85
0,045574631;0,787514409;731;0,85
0,053875364;0,845544544;859;0,85
0,035683789;0,928237877;1181;0,85
0,053419849;0,7624434;917;0,85
0,046809236;0,769511322;707;0,85
0,050034523;0,889979603;694;0,85
0,038518186;0,873885715;717;0,85
0,052940223;0,696221978;498;0,85
0,064942965;0,921219613;811;0,85
0,063887317;0,70563349;840;0,85
0,047991006;0,845648466;515;0,85
0,054307137;0,397382507;1226;0,85
0,053978485;0,567438481;898;0,85
0,052731022;0,808889782;559;0,85
0,050586723;0,860309685;651;0,85
0,055070546;0,35454598;893;0,85
0,050675801;0,975152734;651;0,85
0,055456833;0,638461443;494;0,85
0,051873599;0,732964847;617;0,85
0,052224133;0,916911412;646;0,85
0,049893219;0,905651525;672;0,85
0,051977654;0,733030635;755;0,85
0,05032552;0,932799749;923;0,85
0,050460833;0,862284959;609;0,85
0,050469072;0,579190329;936;0,85
0,045892253;0,902671238;392;0,85
0,044057712;0,7993759;1007;0,85
0,046809236;0,321392474;799;0,85
0,052054567;0,930403494;501;0,85
0,052455395;0,899826062;573;0,85
0,052236389;0,889832286;560;0,85
0,044866954;0,917920066;1148;0,85
0,023402373;0,735113803;1338;0,85
0,043791575;0,806084726;896;0,85
0,039347612;0,583636982;961;0,85
0,031036276;0,857161419;943;0,85
0,050150247;0,604580368;919;0,85
0,050056272;0,722111789;709;0,85
0,05155512;0,826312155;402;0,85
0,048109445;0,913036194;964;0,85
0,053919906;0,847255824;662;0,85
0,060490239;0,771439205;772;0,85
0,043146492;0,737339904;773;0,85
0,012688637;0,565935919;1378;0,85
0,044758323;0,656190938;924;0,85
0,042105959;0,755324511;850;0,85
0,062026867;0,745908125;727;0,85
0,051454809;0,623079183;912;0,85
0,07152514;0,782210414;971;0,85
0,071697127;0,75413228;1213;0,85
0,062672045;0,912384703;878;0,85
0,026891368;0,716236572;1307;0,85
0,068242893;0,963154392;1296;0,85
0,006473086;0,874743642;888;0,85
0,069557158;0,860349286;1327;0,85
0,051050018;0,869766384;578;0,85
0,079645289;0,920435674;616;0,85
0,05471702;0,877890107;615;0,85
0,062608447;0,784009088;1018;0,85
0,050877746;0,951615985;672;0,85
0,059900695;0,73084736;662;0,85
0,050485673;0,665657977;770;0,85
0,064942965;0,668837984;851;0,85
0,068241277;0,83631581;908;0,85
0,0540745;0,782357485;727;0,85
0,051473064;0,927491119;504;0,85
0,048910975;0,917291352;908;0,85
0,072015498;0,769511322;770;0,85
0,051578312;0,989403763;404;0,85
0,054306562;0,578589727;793;0,85
0,062843735;0,961021439;827;0,85
0,056021788;0,804543699;627;0,85
0,044314824;0,940106011;917;0,85
0,041674809;0,847796269;592;0,85
0,051882661;0,780268173;607;0,85
0,052232633;0,903824857;818;0,85
0,054288278;0,803269334;758;0,85
0,050686562;0,761012216;550;0,85
0,053774258;0,835059279;624;0,85
0,045725911;0,994115996;798;0,85
0,049165093;0,388426548;841;0,85
0,048140816;0,8790277;1180;0,85
0,034296824;0,414264325;1119;0,85
0,048140816;0,8790277;1353;0,85
0,016019582;0,960692814;934;0,85
0,072151327;0,750153313;1154;0,85
0,002716258;0,816584796;724;0,85
0,051290855;0,999728922;714;0,85
0,04804197;0,907014866;1338;0,85
0,050423184;0,774831389;493;0,85
0,043962428;0,827644085;960;0,85
0,043997699;0,851524639;960;0,85
0,051050018;0,758309428;870;0,85
0,054627954;0,861645287;485;0,85
0,04775473;0,790443803;965;0,85
0,033744725;0,661028052;1293;0,85
0,041427263;0,69498465;942;0,85
0,057462101;0,830731209;730;0,85
0,056385111;0,837300299;702;0,85
0,055213416;0,633206328;599;0,85
0,048740432;0,691788049;1018;0,85
0,058161658;0,723437821;512;0,85
0,053671121;0,822645448;382;0,85
0,04756835;0,705944869;877;0,85
0,051266573;0,640689446;903;0,85
0,052026142;0,984196165;851;0,85
0,062244336;0,727539375;716;0,85
0,054914532;0,497983755;857;0,85
0,052533631;0,76291766;620;0,85
0,052298488;0,903869196;697;0,85
0,05552635;0,56505766;674;0,85
0,052198114;0,928882429;949;0,85
0,052314443;0,86068733;934;0,85
0,042380359;0,625656145;814;0,85
0,046557111;0,931422711;722;0,85
0,054288278;0,8250075;895;0,85
0,052195911;0,83631581;697;0,85
0,053019595;0,557760164;985;0,85
0,053703517;0,759112339;987;0,85
0,052371004;0,83631581;675;0,85
0,050731462;0,528396475;859;0,85
0,043671749;0,787404416;669;0,85
0,049331139;0,988838833;711;0,85
0,05491816;0,95018491;875;0,85
0,053355878;0,897926911;850;0,85
0,043049386;0,818225119;781;0,85
0,044900835;0,997821041;529;0,85
0,051382898;0,978347085;648;0,85
0,049451156;0,759112339;544;0,85
0,044704898;0,896682148;931;0,85
0,044792786;0,950154519;949;0,85
0,05239724;0,80480401;934;0,85
0,050889981;0,810049794;665;0,85
0,046455015;0,793651425;1034;0,85
0,044512117;0,973618546;782;0,85
0,060957106;0,676066834;747;0,85
0,055055651;0,885422617;830;0,85
0,052872735;0,770211791;879;0,85
0,049768026;0,952986823;902;0,85
0,055221996;0,787647217;830;0,85
0,055256565;0,617087927;1071;0,85
0,049753253;0,959066772;638;0,85
0,049565802;0,810247911;902;0,85
0,024058217;0,635061092;819;0,85
0,057281356;0,680430856;569;0,85
0,058362332;0,626847033;475;0,85
0,052087282;0,771827059;920;0,85
0,056522505;0,869489995;601;0,85
0,039483672;0,984798229;1132;0,85
0,044866954;0,669123775;1131;0,85
0,061436706;0,922843884;794;0,85
0,044866954;0,833163904;960;0,85
0,034726111;0,680598983;889;0,85
0,071019234;0,914955948;724;0,85
0,048243884;0,901317488;692;0,85
0,043790123;0,970488269;1025;0,85
0,053914682;0,856896428;899;0,85
0,065080476;0,733266294;831;0,85
0,049060594;0,8375158;813;0,85
0,0461359;0,651071906;953;0,85
0,060511566;0,897031562;763;0,85
0,054420878;0,651859619;715;0,85
0,048035627;0,854813406;792;0,85
0,06214718;0,928121388;646;0,85
0,048131935;0,630765497;963;0,85
0,054363996;0,724306711;633;0,85
0,054576099;0,834206579;797;0,85
0,039942227;0,822645448;848;0,85
0,043146492;0,589295043;882;0,85
0,056862427;0,841802472;761;0,85
0,054601545;0,471726415;1012;0,85
0,044539943;0,985261443;585;0,85
0,053774235;0,844099199;899;0,85
0,054521942;0,962585413;731;0,85
0,054582365;0,484171781;1310;0,85
0,052160573;0,897862989;367;0,85
0,052354054;0,288456912;772;0,85
0,061839821;0,787404416;782;0,85
0,054905392;0,229133727;697;0,85
0,055256565;0,84954211;797;0,85
0,052254316;0,699718132;637;0,85
0,054944077;0,888723736;731;0,85
0,049788626;0,916683658;825;0,85
0,050061532;0,779831151;774;0,85
0,063240934;0,60578409;695;0,85
0,053915869;0,960359652;712;0,85
0,051055147;0,847168598;422;0,85
0,054432584;0,872450155;731;0,85
0,049768026;0,772419078;647;0,85
0,046314584;0,95692745;874;0,85
0,052798368;0,800327009;656;0,85
0,043793167;0,988879158;751;0,85
0,053019595;0,822578205;693;0,85
0,058710435;0,340536;869;0,85
0,013572767;0,985892489;665;0,85
0,072259444;0,97352344;1103;0,85
0,066365023;0,889736979;1180;0,85
0,066368935;0,854904239;1029;0,85
0,033918555;0,902865189;1325;0,85
0,035323086;0,807851351;1035;0,85
0,065866503;0,824558116;1095;0,85
0,072497235;0,975098077;1119;0,85
0,04838455;0,836569024;953;0,85
0,050909482;0,774192394;1038;0,85
0,041948414;0,831129481;942;0,85
0,038185514;0,700850202;811;0,85
0,006473086;0,611128005;803;0,85
0,048619108;0,333368945;1338;0,85
0,048417109;0,746920966;896;0,85
0,054784938;0,724087342;745;0,85
0,048417109;0,746920966;896;0,85
0,041844899;0,914493529;845;0,85
0,066929862;0,65041534;812;0,85
0,051299292;0,914519617;463;0,85
0,066097142;0,892911974;1031;0,85
0,046809236;0,566028497;885;0,85
0,054432584;0,653132455;1066;0,85
0,061743583;0,970457657;825;0,85
0,0582316;0,699718132;436;0,85
0,04851116;0,873044116;763;0,85
0,053755623;0,960933562;898;0,85
0,056767616;0,829834393;752;0,85
0,060585359;0,703586922;538;0,85
0,05090258;0,868078906;882;0,85
0,045075533;0,747968517;561;0,85
0,048136483;0,920435674;799;0,85
0,056107119;0,816372263;525;0,85
0,046556512;0,738697462;875;0,85
0,049587024;0,383414506;694;0,85
0,054582365;0,682711103;717;0,85
0,055663461;0,83631581;762;0,85
0,06223793;0,707785847;896;0,85
0,05471702;0,664299703;1146;0,85
0,054458243;0,640169703;987;0,85
0,046523459;0,601526199;567;0,85
0,053429022;0,688703716;744;0,85
0,057578082;0,900558528;603;0,85
0,054905392;0,830240066;673;0,85
0,049377354;0,952986823;582;0,85
0,052486411;0,73560511;721;0,85
0,066098133;0,877890107;945;0,85
0,066156989;0,935785174;1272;0,85
0,061778635;0,681803182;882;0,85
0,053642793;0,874973315;898;0,85
0,041840422;0,853454497;772;0,85
0,052987089;0,891027768;918;0,85
0,054538616;0,636983089;1152;0,85
0,049983102;0,915034531;1012;0,85
0,049826445;0,846041754;813;0,85
0,056892437;0,789689552;849;0,85
0,055659251;0,335078667;796;0,85
0,053581547;0,334936364;723;0,85
0,054458243;0,63899668;987;0,85
0,050121179;0,967637524;553;0,85
0,06634702;0,883694212;870;0,85
0,063887317;0,933722491;683;0,85
0,04980451;0,69782456;646;0,85
0,06222303;0,694592679;1034;0,85
0,047845956;0,642542488;628;0,85
0,05999354;0,962341475;776;0,85
0,052518796;0,991331549;792;0,85
0,103447723;0,763785323;1095;0,85
0,040198125;0,984798229;1103;0,85
0,035826901;0,900377645;603;0,85
0,039774245;0,737759413;1359;0,85
0,074103252;0,78749846;657;0,85
0,045474131;0,726959671;1207;0,85
0,060423574;0,927382637;716;0,85
0,045035412;0,970502178;753;0,85
0,04452769;0,863961201;562;0,85
0,043299723;0,88550256;782;0,85
0,06154362;0,888651868;560;0,85
0,053239488;0,687956118;714;0,85
0,055679859;0,769357258;742;0,85
0,049331139;0,940058838;518;0,85
0,044125753;0,700749848;906;0,85
0,050472527;0,81264138;739;0,85
0,065094996;0,929000796;677;0,85
0,05155512;0,953320834;603;0,85
0,050339223;0,859842059;599;0,85
0,05155512;0,909840592;603;0,85
0,05943441;0,835551769;713;0,85
0,060929188;0,925213327;565;0,85
0,046809236;0,703057676;725;0,85
0,052163131;0,695112854;661;0,85
0,048445864;0,796450879;639;0,85
0,046966537;0,981080749;829;0,85
0,057092249;0,832198349;736;0,85
0,054601736;0,937502943;755;0,85
0,054458243;0,717434177;828;0,85
0,053306971;0,951784052;687;0,85
0,052137974;0,780940577;893;0,85
0,043027159;0,836887584;748;0,85
0,046722438;0,314153885;744;0,85
0,052882157;0,938483148;813;0,85
0,048522193;0,880429256;710;0,85
0,053019595;0,855305985;813;0,85
0,056108468;0,999728922;836;0,85
0,012353415;0,716236572;603;0,85
0,068874741;0,906838731;1362;0,85
0,07862455;0,701104509;1394;0,85
0,043791575;0,658509655;1287;0,85
0,029986791;0,842218951;730;0,85
0,054787553;0,783922597;883;0,85
0,069213552;0,903869196;1035;0,85
0,047302944;0,959460238;569;0,85
0,051926048;0,824673249;650;0,85
0,035457143;0,878364246;593;0,85
0,043742498;0,619326449;935;0,85
0,052504733;0,715315239;410;0,85
0,032818608;0,93900193;852;0,85
0,054854876;0,788681775;818;0,85
0,06517781;0,888959019;584;0,85
0,006473086;0,900770108;700;0,85
0,049331139;0,714577788;951;0,85
0,044255394;0,851941871;729;0,85
0,055467351;0,681586312;953;0,85
0,052148276;0,655760296;513;0,85
0,047338967;0,852665609;595;0,85
0,049918052;0,628347426;343;0,85
0,042614887;0,778193231;1076;0,85
0,048348999;0,807509383;683;0,85
0,0561022;0,891593094;637;0,85
0,050919855;0,733030635;894;0,85
0,055006654;0,785644542;879;0,85
0,054920471;0,750363404;884;0,85
0,055207295;0,769241158;636;0,85
0,052091181;0,756673266;777;0,85
0,051483814;0,629656561;415;0,85
0,054125292;0,68891747;734;0,85
0,044197118;0,995217075;889;0,85
0,048670407;0,625040114;710;0,85
0,054511775;0,968242855;771;0,85
0,067658865;0,725373093;934;0,85
0,040643746;0,655675042;710;0,85
0,06762664;0,72308756;846;0,85
0,029363164;0,934032704;761;0,85
0,022921886;0,594499656;1110;0,85
0,049331139;0,716236572;670;0,85
0,025320566;0,654791553;927;0,85
0,057310977;0,830599034;819;0,85
0,052318246;0,64270871;867;0,85
0,052478899;0,955329183;917;0,85
0,061441969;0,913556416;651;0,85
0,055315243;0,888446073;579;0,85
0,051767792;0,558467137;1007;0,85
0,054601736;0,872950517;751;0,85
0,05199214;0,931600237;949;0,85
0,054590632;0,884726143;838;0,85
0,043146492;0,7917499;718;0,85
0,063273955;0,749203609;943;0,85
0,052347969;0,787363433;917;0,85
0,052236462;0,993159954;917;0,85
0,048140816;0,513257987;1156;0,85
0,041929481;0,878293842;851;0,85
0,043488671;0,95835015;1012;0,85
0,040241865;0,949175924;1062;0,85
0,063666307;0,832377601;962;0,85
0,06455529;0,757571919;630;0,85
0,04992766;0,994458775;547;0,85
0,034726111;0,738274642;965;0,85
0,050152754;0,784567746;511;0,85
0,067954968;0,666689067;677;0,85
0,052149979;0,856503292;776;0,85
0,061453934;0,918526551;628;0,85
0,051044898;0,820763573;642;0,85
0,055211013;0,652499177;697;0,85
0,045283364;0,925682834;911;0,85
0,059286553;0,761853085;785;0,85
0,043146492;0,780940577;802;0,85
0,051005252;0,665026168;786;0,85
0,055898713;0,903869196;822;0,85
0,036954127;0,915874817;795;0,85
0,046746862;0,901185642;859;0,85
0,063512536;0,911751952;505;0,85
0,050172705;0,65041534;536;0,85
0,052271141;0,920435674;513;0,85
0,049331139;0,982447518;547;0,85
0,048907004;0,938339138;676;0,85
0,042896664;0,772148206;802;0,85
0,051515817;0,80946313;574;0,85
0,064942965;0,727270132;761;0,85
0,042896664;0,64658102;1043;0,85
0,056991999;0,788737834;777;0,85
0,065234632;0,87225084;468;0,85
0,055687185;0,792965904;903;0,85
0,050622753;0,83242965;504;0,85
0,050525759;0,919128688;945;0,85
0,046276654;0,754323509;616;0,85
0,041391547;0,9018786;926;0,85
0,063887317;0,892640296;919;0,85
0,060811276;0,834096714;526;0,85
0,055203505;0,872950517;751;0,85
0,051012449;0,766215059;850;0,85
0,052294646;0,83359674;773;0,85
0,046821999;0,885745048;1012;0,85
0,038047994;0,97292322;782;0,85
0,058174541;0,665387369;803;0,85
0,049876251;0,897926911;668;0,85
0,051525201;0,535438104;991;0,85
0,053773806;0,931183105;910;0,85
0,052476127;0,791432599;773;0,85
0,052208742;0,993187721;773;0,85
0,054339821;0,823303108;773;0,85
0,032918462;0,8892493;1020;0,85
0,051970408;0,918005968;1123;0,85
0,049956344;0,866745519;722;0,85
0,051518818;0,830390683;1143;0,85
0,043629128;0,861227551;1085;0,85
0,05671375;0,723648164;814;0,85
0,05471702;0,761690569;911;0,85
0,052508025;0,859005189;930;0,85
0,052508025;0,859005189;930;0,85
0,051811347;0,940741939;1106;0,85
0,051466479;0,877794853;1094;0,85
0,052353986;0,804246544;785;0,85
0,046809236;0,769511322;764;0,85
0,052083814;0,802921899;1012;0,85
0,051953731;0,899676077;1106;0,85
0,046487847;0,742007727;959;0,85
0,047467941;0,938696181;680;0,85
0,051576472;0,96042274;1091;0,85
0,051507593;0,830167418;1245;0,85
0,051631514;0,84372139;1143;0,85
0,051486883;0,876859189;1087;0,85
0,055785215;0,947994508;705;0,85
0,0517446;0,808317686;999;0,85
0,063422066;0,85836868;698;0,85
0,051220518;0,714147711;695;0,85
0,054601545;0,691418703;927;0,85
0,056636587;0,709509601;758;0,85
0,051770022;0,939865934;1054;0,85
0,046755396;0,894614558;892;0,85
0,051770022;0,830320892;1054;0,85
0,052126229;0,862815779;987;0,85
0,051417143;0,897484857;662;0,85
0,051869189;0,880442045;1016;0,85
0,051770022;0,940557601;1054;0,85
0,04596885;0,948366721;703;0,85
0,051838662;0,885464926;1037;0,85
0,051986099;0,85502542;1036;0,85
0,054511775;0,856647824;670;0,85
0,050082478;0,885397143;612;0,85
0,051040311;0,909530523;620;0,85
0,054768737;0,894250853;702;0,85
0,052103355;0,881145727;1025;0,85
0,051702978;0,970452243;1172;0,85
0,051927485;0,890921922;1095;0,85
0,053161542;0,89873055;863;0,85
0,053676229;0,783710271;710;0,85
0,052072933;0,999728922;1310;0,85
0,051253551;0,955708954;662;0,85
0,052116999;0,918706544;1007;0,85
0,042385245;0,818729039;1302;0,85
0,053772357;0,835633023;484;0,85
0,066875033;0,704606997;560;0,85
0,042259732;0,895004734;1239;0,85
0,054693808;0,858722367;845;0,85
0,053823892;0,641289174;843;0,85
0,064942965;0,901722296;645;0,85
0,050706304;0,594499656;660;0,85
0,047928651;0,859586521;801;0,85
0,060957012;0,555207843;723;0,85
0,047194458;0,796921122;898;0,85
0,062014382;0,801833736;596;0,85
0,056767348;0,753042994;699;0,85
0,049785671;0,734972147;856;0,85
0,046236498;0,951784052;1045;0,85
0,055256565;0,830167418;681;0,85
0,0475518;0,915151032;898;0,85
0,058517938;0,946856673;863;0,85
0,042277882;0,89016977;1238;0,85
0,050144631;0,913036194;958;0,85
0,049410056;0,751717786;667;0,85
0,056405575;0,854243893;606;0,85
0,052255473;0,716236572;652;0,85
0,048467147;0,737989189;505;0,85
0,048220909;0,759112339;414;0,85
0,058091066;0,799562235;823;0,85
0,053718809;0,860893048;783;0,85
0,05207893;0,734221164;710;0,85
0,05471702;0,972334286;772;0,85
0,042896664;0,749702601;803;0,85
0,047905876;0,638790485;867;0,85
0,050839524;0,882763213;504;0,85
0,05491816;0,900601843;772;0,85
0,062102355;0,466908608;1125;0,85
0,067203443;0,813283482;1022;0,85
0,067203443;0,945672553;1141;0,85
0,067433587;0,914968486;1366;0,85
0,06753264;0,831245574;975;0,85
0,06730785;0,812532795;987;0,85
0,054604622;0,810124538;853;0,85
0,058799717;0,964704682;624;0,85
0,067433587;0,840920715;1047;0,85
0,023489782;0,970158808;1289;0,85
0,060118721;0,925935508;1128;0,85
0,060165354;0,825892807;861;0,85
0,045411792;0,87029987;1249;0,85
0,060378353;0,93967559;1314;0,85
0,05471702;0,481855127;776;0,85
0,067378923;0,940041013;1224;0,85
0,035925001;0,894889113;724;0,85
0,060339528;0,896673394;1203;0,85
0,061202081;0,837008306;627;0,85
0,048770833;0,883293527;872;0,85
0,041469324;0,876305977;1262;0,85
0,060306757;0,863588871;981;0,85
0,057126351;0,594499656;1117;0,85
0,05241773;0,752870036;753;0,85
0,061202081;0,878909887;513;0,85
0,04530649;0,927252763;1310;0,85
0,060406033;0,840047867;935;0,85
0,053055153;0,699718132;812;0,85
0,044609328;0,868105242;775;0,85
0,053981789;0,805435896;677;0,85
0,037505168;0,939892964;942;0,85
0,063655088;0,921709732;589;0,85
0,054511775;0,827033266;879;0,85
0,045455455;0,910778534;1357;0,85
0,0383683;0,739148447;981;0,85
0,060460868;0,947237702;798;0,85
0,056569089;0,84798069;802;0,85
0,050737236;0,764818558;812;0,85
0,045215306;0,710264809;783;0,85
0,056160248;0,940741939;809;0,85
0,060038869;0,981324199;950;0,85
0,052371004;0,83631581;896;0,85
0,052905119;0,783560492;939;0,85
0,043063006;0,994308299;772;0,85
0,059867609;0,876671543;787;0,85
0,048408656;0,95676571;813;0,85
0,050469072;0,858425115;860;0,85
0,051653721;0,976135807;537;0,85
0,04504049;0,999728922;728;0,85
0,052540778;0,820809478;770;0,85
0,057106321;0,92293291;874;0,85
0,056051845;0,615306828;823;0,85
0,060702637;0,906126608;896;0,85
0,060450968;0,945022189;979;0,85
0,055003377;0,79965859;726;0,85
0,063095889;0,888446073;703;0,85
0,050093463;0,906741098;812;0,85
0,05000048;0,794343653;812;0,85
0,047794383;0,8369985;1021;0,85
0,045466029;0,810827491;854;0,85
0,051869523;0,85931237;951;0,85
0,050930477;0,594499656;693;0,85
0,067703993;0,805712501;1049;0,85
0,053747038;0,880411093;797;0,85
0,049200656;0,810049794;835;0,85
0,050314663;0,740266892;552;0,85
0,045321558;0,865068431;1012;0,85
0,06057742;0,665387369;683;0,85
0,04519343;0,819740354;1310;0,85
0,055581257;0,969853791;814;0,85
0,06064098;0,802254293;1012;0,85
0,067821969;0,836887584;1278;0,85
0,059955439;0,88509722;731;0,85
0,049444566;0,697613107;1006;0,85
0,052378962;0,932413685;504;0,85
0,044866954;0,751061227;978;0,85
0,04977449;0,824504623;899;0,85
0,056798374;0,686328854;757;0,85
0,043742498;0,885566093;650;0,85
0,029064232;0,963660029;772;0,85
0,043771077;0,83956112;813;0,85
0,049393957;0,965398285;859;0,85
0,055037766;0,65041534;648;0,85
0,058273727;0,774561304;882;0,85
0,044142537;0,837205874;842;0,85
0,054681819;0,890386728;694;0,85
0,049038848;0,674902916;606;0,85
0,055315243;0,827964048;727;0,85
0,054601736;0,970982364;785;0,85
0,055988333;0,758318528;1257;0,85
0,049331139;0,890570562;899;0,85
0,050317537;0,966808125;890;0,85
0,047346589;0,685511449;730;0,85
0,051609877;0,786637832;614;0,85
0,042504481;0,594499656;593;0,85
0,055953778;0,780940577;999;0,85
0,054610078;0,919557061;836;0,85
0,046246193;0,878495087;821;0,85
0,054610078;0,824739188;785;0,85
0,054286605;0,759583275;551;0,85
0,057112152;0,872796664;643;0,85
0,057112152;0,943303711;643;0,85
0,074297559;0,79324339;1211;0,85
0,054604622;0,590177448;1035;0,85
0,074518631;0,907097425;885;0,85
0,059709999;0,929548192;605;0,85
0,054601545;0,798256024;917;0,85
0,074538602;0,823845177;772;0,85
0,046301883;0,880114962;800;0,85
0,052748602;0,644466175;821;0,85
0,027064251;0,679135176;1014;0,85
0,044610097;0,851950979;983;0,85
0,054511775;0,95359846;917;0,85
0,053822748;0,726086931;817;0,85
0,066733932;0,559330498;628;0,85
0,043133395;0,948006184;709;0,85
0,061924461;0,927003897;708;0,85
0,049592101;0,932071285;823;0,85
0,050737236;0,972868673;803;0,85
0,053009531;0,786023096;814;0,85
0,044899905;0,987807769;934;0,85
0,042548965;0,988414278;840;0,85
0,059419692;0,681174247;691;0,85
0,055368626;0,765556622;763;0,85
0,052395416;0,886139706;882;0,85
0,042487586;0,787404416;629;0,85
0,029845047;0,406380643;1215;0,85
0,071533014;0,703457385;1271;0,85
0,067433587;0,76042704;756;0,85
0,05111393;0,957022573;820;0,85
0,056395826;0,888651868;1105;0,85
0,031078593;0,406380643;1018;0,85
0,049331139;0,806108604;1011;0,85
0,050276805;0,724049868;620;0,85
0,055329476;0,737102369;896;0,85
0,05302153;0,858107246;672;0,85
0,044177517;0,95544644;793;0,85
0,055868498;0,898241914;917;0,85
0,053447771;0,85067147;738;0,85
0,034204204;0,824964493;1257;0,85
0,059113061;0,617978323;700;0,85
0,050767884;0,783785123;823;0,85
0,047140478;0,917373392;649;0,85
0,056111795;0,879275016;948;0,85
0,043771077;0,642269132;825;0,85
0,046149942;0,748734106;971;0,85
0,056107119;0,841735903;1117;0,85
0,040694714;0,667407697;697;0,85
0,050051443;0,827278709;887;0,85
0,048105798;0,973953992;803;0,85
0,039176671;0,618169931;801;0,85
0,049846712;0,932203316;817;0,85
0,055960203;0,92422254;1033;0,85
0,048004412;0,649327921;633;0,85
0,052519626;0,594499656;809;0,85
0,053594167;0,83432752;814;0,85
0,051982817;0,77977718;736;0,85
0,060195573;0,696055026;1012;0,85
0,055365801;0,740197597;703;0,85
0,050849953;0,869013368;784;0,85
0,051811347;0,767401254;902;0,85
0,050294051;0,907887201;947;0,85
0,052638223;0,756409496;736;0,85
0,05616067;0,828214075;934;0,85
0,050469072;0,840124568;926;0,85
0,054437476;0,677836921;886;0,85
0,049308822;0,594499656;899;0,85
0,057234752;0,964643286;773;0,85
0,056417976;0,957782872;937;0,85
0,055529548;0,925083437;888;0,85
0,055892709;0,812727869;1023;0,85
0,058929383;0,811697236;793;0,85
0,046049652;0,856221951;776;0,85
0,040252476;0,821619116;655;0,85
0,055694204;0,771469118;813;0,85
0,047430889;0,717007081;831;0,85
0,041347043;0,765452286;546;0,85
0,049673084;0,759112339;987;0,85
0,056364281;0,896948236;1230;0,85
0,052507503;0,373957186;1101;0,85
0,048731187;0,765628335;1238;0,85
0,058422873;0,738179837;719;0,85
0,056050808;0,873418194;962;0,85
0,055950942;0,837899586;1052;0,85
0,03751977;0,889616594;975;0,85
0,063887317;0,795578563;622;0,85
0,055786161;0,894602288;950;0,85
0,044606395;0,726168403;731;0,85
0,072007112;0,751416691;663;0,85
0,026279972;0,548468271;1105;0,85
0,057467306;0,877708731;675;0,85
0,04402286;0,803863397;765;0,85
0,058073735;0,888463655;604;0,85
0,046360926;0,977623238;824;0,85
0,054511775;0,909315344;627;0,85
0,04891499;0,755439578;949;0,85
0,054428572;0,790759136;855;0,85
0,047335904;0,865267432;753;0,85
0,051303911;0,7624434;656;0,85
0,060086459;0,851768013;546;0,85
0,053766358;0,788165795;866;0,85
0,047047997;0,723310176;1002;0,85
0,041427263;0,414264325;821;0,85
0,066404379;0,72023142;695;0,85
0,039680655;0,798699996;1032;0,85
0,032627604;0,778421787;885;0,85
0,050615143;0,995195528;636;0,85
0,04198595;0,844877745;911;0,85
0,055102685;0,780940577;606;0,85
0,054432584;0,903869196;556;0,85
0,056803683;0,885036061;898;0,85
0,056366386;0,708982339;1181;0,85
0,052853759;0,81417802;601;0,85
0,065915049;0,593529456;494;0,85
0,04773571;0,830672575;1020;0,85
0,03981037;0,644718695;1006;0,85
0,043146492;0,702803158;654;0,85
